,FR,BE,DE,CH,IT,ES,UK,NL,IE,PT
H2_net_trade_imports [TWh/yr],-42.90860580783891,30.980590591558833,41.6420676453693,-14.52248626635104,41.90743672975688,-22.433244979541254,20.08535159478022,-0.9677176433614143,-32.66293591503593,-21.120455949336687
CH4_import_cost [M€/yr],0.0,4326.866662167023,1.120961053468346,0.0,4608.686859495154,1449.5906340079712,5074.612852282291,6523.75140601609,0.0,0.0
CH4_export_revenue [M€/yr],4188.221417211306,176.5761746490459,4597.571081588108,260.23061631490066,1407.5798096184915,861.3167982350283,3294.5141873679904,2309.692968728257,4663.502460910487,225.42380286968586
H2_trade_import_cost [M€/yr],0.0,2560.571179307433,3441.7509874248676,0.0,3463.6839595337715,0.0,1660.0707551993457,0.0,0.0,0.0
H2_trade_export_revenue [M€/yr],3546.4314035947355,0.0,0.0,1200.295380929193,0.0,1854.1260659055185,0.0,79.98265559126214,2699.6183977975743,1745.6229776471346
lcoe_elec [€/MWh],71.66257962667166,104.62374029023854,86.89300356709104,60.429180604855155,92.77982682355693,66.78740616720823,98.05703984766085,106.29056842123667,76.69667432944962,69.3908349014905
lcoe_CH4 [€/MWh],46.77786021225109,43.514872978987434,75.35044204525084,83.04757263291822,77.5014494186101,65.36603011011105,86.65216288295358,105.26044599753894,98.5329336662567,88.06466583851672
lcoe_H2 [€/MWh],69.75748792584416,82.65082105176933,82.65081896885344,82.65081992901918,82.65081940615838,82.65081908361525,82.65081918097887,82.65081933717978,82.65081948918223,82.65081973292983
lcoe_elec_volume [€/MWh],75.04741471361068,80.04505386193286,83.32917418123094,60.2831095760473,79.72167031103992,66.16929473886606,87.41072731060201,99.58921105519941,88.58628112761987,71.00949236472457
lcoe_CH4_volume [€/MWh],58.49809291626582,8.328209704809208,122.72565761350258,111.32437596945141,57.2789082360758,64.94182326126071,99.79691033271344,104.0096111293425,785.1698040800462,102.31560248695477
lcoe_H2_volume [€/MWh],257.3733335238266,86.20963960931704,170.72592600750562,437.0828245742528,239.53782298059048,198.02586413988107,241.57365629180828,258.28405803530126,406.1103547762467,509.58827854252434
lcoe_elec_value [€/MWh],85.64535469600092,89.91952977974726,103.41740776457992,75.80924451554625,90.3405717301835,81.0665836746394,103.40628575353311,133.84164437734114,147.98095606071968,90.3358260794922
lcoe_CH4_value [€/MWh],58.498106250578005,8.319005823652914,103.91991820197676,105.05655369229731,57.278909095389615,60.89189568760827,78.20492943776321,75.95283472453367,706.0193198711435,101.15308909352576
lcoe_H2_value [€/MWh],150.18647574689075,42.77317981239746,97.45674355055532,248.10318645437653,97.21792545928778,118.92617521101975,121.51036720016849,148.74760992536386,296.26233609385775,321.21608051932975
transport_and_distrib_lcoe [€/yr/MWh],,,,,,,,,,
footprint [MtCO2eq/yr],65.93795045890442,65.93795045890442,65.93795045890442,65.93795045890442,65.93795045890442,65.93795045890442,65.93795045890442,65.93795045890442,65.93795045890442,65.93795045890442
