,FR,BE,DE,CH,IT,ES,UK,NL,IE,PT
H2_import [TWh/yr],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH4_imports [TWh/yr],0.0,35.370144743578024,0.09927518517401165,0.0,40.04209896305961,12.893762280460985,45.361735431300026,43.40861579443164,0.0,0.0
CH4_exports [TWh/yr],39.08220491239322,1.3817253163933307,32.14062484089819,3.6506418519317427,6.894942977788172,4.411694456902842,20.001424425518554,29.809791346639066,34.61300136939192,5.189580900147305
CH4_net_imports [TWh/yr],-39.08220491239322,33.988419427184695,-32.04134965572418,-3.6506418519317427,33.14715598527144,8.482067823558143,25.360311005781472,13.598824447792573,-34.61300136939192,-5.189580900147305
H2_trade_imports [TWh/yr],0.0,28.384327675396175,29.749712104522253,0.0,34.42601465758235,0.0,21.415231232102695,8.89054120420251,0.0,0.0
H2_trade_exports [TWh/yr],45.37341368290295,0.0,0.0,8.827078857510594,0.0,16.586806753041536,0.0,0.0,36.76190100787073,15.316626572480162
H2_net_trade_imports [TWh/yr],-45.37341368290295,28.384327675396175,29.749712104522253,-8.827078857510594,34.42601465758235,-16.586806753041536,21.415231232102695,8.89054120420251,-36.76190100787073,-15.316626572480162
CH4_import_cost [M€/yr],0.0,3945.610366076451,11.074345336153815,0.0,4466.776183535528,1438.3249564013624,5060.192257839417,4842.317856543076,0.0,0.0
CH4_export_revenue [M€/yr],4359.698073338526,154.13422169898348,3585.350943279305,407.2363958264572,769.1446721719618,492.13333543435283,2231.1988741491714,3325.341808207815,3861.1494877429013,578.9081245677827
H2_trade_import_cost [M€/yr],0.0,2071.237146503202,2170.870823974956,0.0,2512.10601780981,0.0,1562.6941365722355,648.7530515166421,0.0,0.0
H2_trade_export_revenue [M€/yr],3310.9503581847134,0.0,0.0,644.1221308418326,0.0,1210.3584302456188,0.0,0.0,2682.558340445617,1117.671916659063
lcoe_elec [€/MWh],67.80705605347765,98.29751217205553,80.97509195111637,57.81579356942496,86.27775753798271,64.76711063014704,94.23595531617444,102.8555839276798,75.89704297002618,71.06572584284653
lcoe_CH4 [€/MWh],48.42383504705954,43.570686660384474,72.66086040734059,85.97566478115588,74.35133325453518,63.05259307341951,78.05849943567829,101.35782271101995,89.86493252461574,92.2236465059929
lcoe_H2 [€/MWh],62.01650189128655,72.97115584716444,72.97115415148319,72.97115507788477,72.97115441840326,72.97115424038053,72.97115431989823,72.97115452369037,72.97115452047363,72.9711548873856
lcoe_elec_volume [€/MWh],72.03925396178832,78.5681383569381,81.41167807977976,57.62756216122545,76.18497275837653,65.33076423664764,85.51797422620851,95.5550481525609,85.24467833958555,72.33237186130184
lcoe_CH4_volume [€/MWh],64.1685356496607,8.336138252338237,136.68341478478717,157.33814665324783,49.92118148894274,68.53051853501059,93.6735906782835,156.90435916719173,717.7727504003395,152.01358348842416
lcoe_H2_volume [€/MWh],251.02877220822668,81.48050767465686,147.59564356178817,316.03412318046264,247.42547142772827,173.29749969464515,222.559422934229,199.43439304581455,420.8313735917563,412.69710506933694
lcoe_elec_value [€/MWh],82.2482499118495,87.88147930991092,101.17244748001686,72.32099622976939,87.10313096527173,80.29636954396234,101.8960369727325,129.32469654537056,147.6462022961009,91.56003851794026
lcoe_CH4_value [€/MWh],62.51076515025195,8.316082664544869,106.69359130111962,121.09571723325466,49.921183815214484,58.017989454473664,66.09343935338595,116.62543128480482,644.4622421868678,136.62910457209657
lcoe_H2_value [€/MWh],150.9862992576962,40.36443792054332,83.97563212854382,173.53176636995155,98.7267185477615,102.69719684768718,110.20998422288451,112.9849789015958,302.39910172170767,248.2849224026595
transport_and_distrib_lcoe [€/yr/MWh],,,,,,,,,,
footprint [MtCO2eq/yr],66.25814516223203,66.25814516223203,66.25814516223203,66.25814516223203,66.25814516223203,66.25814516223203,66.25814516223203,66.25814516223203,66.25814516223203,66.25814516223203
