,FR,BE,DE,CH,IT,ES,UK,NL,IE,PT
CH4_exports [TWh/yr],23.60217915375193,1.5588666792406685,17.623193100938753,6.015396101013902,11.162392985850417,7.940520273230144,19.094229157174034,10.733201231017613,28.44956309883356,2.3613065318423283
CH4_net_imports [TWh/yr],-23.60217915375193,20.42814759769382,-17.614945893974184,-6.015396101013902,13.830771013384819,-3.028269019625947,12.732155030555234,34.08058615740802,-28.44956309883356,-2.3613065318423283
H2_trade_imports [TWh/yr],0.0,37.77547897685128,35.94137879909306,0.0,20.10628545713567,0.0,37.2825770759983,0.3608881796353387,0.0,0.0
H2_trade_exports [TWh/yr],31.299095888080487,0.0,0.0,6.3604268473974255,0.0,33.373096556699466,0.0,0.0,38.98426065133721,21.449728545199058
H2_net_trade_imports [TWh/yr],-31.299095888080487,37.77547897685128,35.94137879909306,-6.3604268473974255,20.10628545713567,-33.373096556699466,37.2825770759983,0.3608881796353387,-38.98426065133721,-21.449728545199058
CH4_import_cost [M€/yr],0.0,3847.7275055817427,1.4432612191792762,0.0,4373.80370833072,859.6439719178439,5569.6172424903125,7842.412798168955,0.0,0.0
CH4_export_revenue [M€/yr],4130.381352590252,272.8016693717938,3084.0587934755417,1052.6943187023116,1953.4187763042435,1389.5910519164433,3341.4901082875854,1878.3102166721926,4978.673544746733,413.228648881818
H2_trade_import_cost [M€/yr],0.0,4755.891637456308,4524.980423782412,0.0,2531.359428281469,0.0,4693.8358252774715,45.435428539140666,0.0,0.0
H2_trade_export_revenue [M€/yr],3940.5220642015715,0.0,0.0,800.7708088288389,0.0,4201.636488243905,0.0,0.0,4908.075933007422,2700.497449055063
lcoe_elec [€/MWh],78.40445581424613,130.2309812700614,98.08781155160607,70.62483650999054,94.8677192726045,66.48196092683436,114.78271657820898,123.65955400079578,82.31245668849967,67.7968031869842
lcoe_CH4 [€/MWh],46.900481497631475,125.33471926836741,79.46435225563191,115.07186859236245,91.7860652659466,78.68741109613566,101.51051058335348,144.9890705347328,122.21970287795031,89.43832900723822
lcoe_H2 [€/MWh],102.40155243085758,125.8989141039489,125.89891046083592,125.89891218176504,125.8989111301689,125.89891065332193,125.89891068888817,125.89891086846615,125.89891108375566,125.89891157798657
lcoe_elec_volume [€/MWh],80.51850297308143,85.21422799972858,88.50481394842173,63.11872842552333,82.188210288665,66.05697961188223,89.80146837646362,107.49215031442704,95.95564773231966,70.02527457822313
lcoe_CH4_volume [€/MWh],54.5068306924078,63.816151835571496,97.15306676406486,190.6001043227188,79.15872962847433,79.2178381427012,91.50958498105345,92.67947347340184,595.4372636349638,106.6643571741057
lcoe_H2_volume [€/MWh],236.09608928880678,75.84240377659476,187.71849265483488,338.51008572003406,254.41910186319035,205.91232622592682,291.9069552314292,313.7106357408707,485.53370656250036,514.065578527402
lcoe_elec_value [€/MWh],89.28887541544923,92.79298671877467,106.20075999433274,75.76034977395214,91.35714654240881,77.83223150793681,104.24666427942977,136.83432742808196,150.11811977013033,84.96308874062872
lcoe_CH4_value [€/MWh],54.50684365928725,63.80810803676429,85.6615981710608,166.25215655397625,79.15873191831898,75.67813272633295,83.5074052321125,79.63591992295318,532.9083733961053,105.70130497822923
lcoe_H2_value [€/MWh],145.71659501088078,42.182603484840214,118.24692368470939,205.15912676511854,130.73541283212117,143.1471932141212,165.18019352334682,195.71868401437564,380.6162698030921,367.7754605725503
transport_and_distrib_lcoe [€/yr/MWh],,,,,,,,,,
footprint [MtCO2eq/yr],68.59336240172289,68.59336240172289,68.59336240172289,68.59336240172289,68.59336240172289,68.59336240172289,68.59336240172289,68.59336240172289,68.59336240172289,68.59336240172289
