,FR,BE,DE,CH,IT,ES,UK,NL,IE,PT
lcoe_CH4 [€/MWh],46.76397875265946,137.8156947199674,62.24932974295703,77.50259911771603,99.63946177564915,70.17417423068079,105.62369731662993,153.2541221314842,51.965317297344946,87.23089532970118
lcoe_H2 [€/MWh],101.3500037808569,126.7247461317198,126.72474514728643,126.72474544748036,126.72474538541276,126.72474520542116,126.7247452177455,126.72474525018696,126.72474526439989,126.7247454854268
lcoe_elec_volume [€/MWh],79.4082460083535,83.9582973711092,89.20497097566458,62.81365674344123,83.29877627981814,71.73168112036173,94.15085069488191,111.15028147400648,104.47208770568426,74.15851996165854
lcoe_CH4_volume [€/MWh],58.66549383067607,95.12477639228206,62.74533744689085,88.5733659824353,95.79273972201096,66.38008829000375,98.64025115563008,122.36564594158088,95.58051516579388,100.91083628262635
lcoe_H2_volume [€/MWh],227.59922736317134,82.09045427180337,209.63565175273828,476.526029742262,210.91608525399772,191.7944737551108,281.26350152259243,340.5970263204274,639.9221910638715,470.3721139668294
lcoe_elec_value [€/MWh],87.66494721677101,91.96028382352942,106.55700540106858,76.36783685935956,91.544593417903,82.4725025396696,107.76874455199427,138.78356556746772,166.27443036286175,88.32312601827759
lcoe_CH4_value [€/MWh],58.66549511528918,95.12281231291831,61.17801052917163,88.57389097660807,95.79274018983722,66.38015806437397,98.64041918208932,119.37223421727181,95.58340926462212,100.9112992671528
lcoe_H2_value [€/MWh],143.19880819984132,46.65724423694321,134.89298493407057,303.63547608002847,98.7207506252703,130.69271178231224,150.7341669056039,215.9387846724093,491.63866164594504,331.1788447224962
transport_and_distrib_lcoe [€/yr/MWh],,,,,,,,,,
footprint [MtCO2eq/yr],67.86605222610393,67.86605222610393,67.86605222610393,67.86605222610393,67.86605222610393,67.86605222610393,67.86605222610393,67.86605222610393,67.86605222610393,67.86605222610393
