,FR,BE,DE,CH,IT,ES,UK,NL,IE,PT
CH4_export_revenue [M€/yr],4136.78497920071,155.77484386843656,3572.3318629569003,225.53248575647382,1142.0638903120796,314.110607102733,3517.2226964027655,2235.124596533619,4763.756062323249,190.1234756850073
H2_trade_import_cost [M€/yr],0.0,2403.8596748562195,2828.8118144179457,0.0,4233.182473766221,0.0,324.1927927362795,0.0,0.0,0.0
H2_trade_export_revenue [M€/yr],3313.4493783526923,0.0,0.0,806.2750653662558,0.0,1243.2601444337854,0.0,458.81356541867086,2682.7843366391685,1285.4642655660923
lcoe_elec [€/MWh],72.1644293094328,104.90260626271977,84.07004780583723,63.83158153929321,95.4150493544446,69.11824370351319,93.16723454943174,106.86710070639468,71.67497577972023,72.33698423274117
lcoe_CH4 [€/MWh],46.75884212948952,43.50496792097357,71.15399438891527,81.357881752443,76.60770251593011,60.45334681304619,84.67802472040496,97.13802060248888,93.17988863631136,87.26095127300643
lcoe_H2 [€/MWh],61.408131506986976,73.2094291258446,73.20942739692917,73.2094281276343,73.20942769931798,73.20942748959594,73.2094275027291,73.2094276382632,73.20942772599281,73.20942806115914
lcoe_elec_volume [€/MWh],75.19378252410357,80.44639328116541,82.13698549005035,63.180648863293435,81.04401536827888,69.65771902123657,85.37804070630614,99.65583790017057,82.62492472717746,75.80445839790185
lcoe_CH4_volume [€/MWh],59.81071385114868,8.282475137719779,121.4524750339021,110.2882180207587,55.04261403797393,54.17537077023843,111.5259926477665,108.02725643450904,854.4349941765444,99.44052754913396
lcoe_H2_volume [€/MWh],263.79183310091133,79.10134071933682,167.15208703528737,405.6359662670826,226.08694599220507,196.14162160142195,267.69871845709235,274.93491082395803,398.549106580991,471.8359600887276
lcoe_elec_value [€/MWh],86.93947631472547,89.8992864428657,103.48285839953094,79.30739470188917,91.61465443569514,84.90043109598022,104.29956770276861,137.615092232745,144.67757609666756,95.96834208870685
lcoe_CH4_value [€/MWh],59.81072435718948,8.272481598453309,98.34371172725535,103.38031658868611,55.042614751902505,52.695335682822815,85.44250697937395,78.29949369691134,767.6286065983534,99.36151844343522
lcoe_H2_value [€/MWh],145.1038321541773,37.792755021414095,92.53410116650745,209.46110173321202,83.0625001621844,110.65442174215265,134.635479065172,157.61257087318802,294.25892134725876,272.936610899454
transport_and_distrib_lcoe [€/yr/MWh],,,,,,,,,,
footprint [MtCO2eq/yr],67.6415133749346,67.6415133749346,67.6415133749346,67.6415133749346,67.6415133749346,67.6415133749346,67.6415133749346,67.6415133749346,67.6415133749346,67.6415133749346
