,FR,BE,DE,CH,IT,ES,UK,NL,IE,PT
H2_import [TWh/yr],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH4_imports [TWh/yr],0.0,21.34112133285545,0.5088494194935046,0.0,23.182854909594898,4.59570416334434,30.45130220865434,42.34270238112779,0.0,0.0
CH4_exports [TWh/yr],39.43686656133666,1.2997600001853464,0.003446191524005743,1.557057444361771,9.71183142847961,13.02277643684487,12.629600372030897,9.55237918828417,29.735021737269587,5.473795054753409
CH4_net_imports [TWh/yr],-39.43686656133666,20.041361332670103,0.5054032279694989,-1.557057444361771,13.471023481115289,-8.42707227350053,17.821701836623443,32.79032319284362,-29.735021737269587,-5.473795054753409
H2_trade_imports [TWh/yr],0.0,32.2349312734885,24.842772018957945,0.0,10.632188154618273,0.0,35.04768160316966,2.4391678680849687,0.0,0.0
H2_trade_exports [TWh/yr],28.520864964562968,0.0,0.0,17.20722339845882,0.0,14.896262955622788,0.0,0.0,28.46021333245698,16.112176267217787
H2_net_trade_imports [TWh/yr],-28.520864964562968,32.2349312734885,24.842772018957945,-17.20722339845882,10.632188154618273,-14.896262955622788,35.04768160316966,2.4391678680849687,-28.46021333245698,-16.112176267217787
CH4_import_cost [M€/yr],0.0,3734.696233952077,89.04868932827618,0.0,4056.9996111789505,804.2482287363972,5328.977889876305,7409.9729178643665,0.0,0.0
CH4_export_revenue [M€/yr],6901.451648531586,227.45800007521296,0.6030837938115076,272.48505301869415,1699.5705008217121,2278.9858768761287,2210.180066499703,1671.666358213002,5203.628804461437,957.914135325381
H2_trade_import_cost [M€/yr],0.0,4045.0180596243845,3117.408894569706,0.0,1334.1859715434432,0.0,4397.977579973423,306.0803199221912,0.0,0.0
H2_trade_export_revenue [M€/yr],3578.956408467639,0.0,0.0,2159.257881216653,0.0,1869.2657404846068,0.0,0.0,3571.3455050928833,2021.845290371365
lcoe_elec [€/MWh],76.33037727412682,123.76504428473143,99.10352150798606,62.46718274459645,93.79501777805582,68.24947336456715,118.41618183377787,127.74413551658525,87.24454834067568,70.44915598880807
lcoe_CH4 [€/MWh],46.74706221158163,127.45713546373115,61.734222765100526,83.8485377736428,94.53913618320118,85.9099686261853,97.48554185430132,146.67358604672705,124.37766500808834,104.6830303641679
lcoe_H2 [€/MWh],101.46599530702355,125.4855524407782,125.48554951466137,125.48555021488977,125.48554995388325,125.48554972270915,125.48554973672812,125.48554986804459,125.48555012020567,125.48555051529733
lcoe_elec_volume [€/MWh],80.7473575272946,86.44176298130932,91.06625934964394,60.322005891067626,82.58342475703296,69.74551579325232,95.53675307213561,112.68517369491494,103.06064508337423,71.64390594908475
lcoe_CH4_volume [€/MWh],60.83026099398064,66.89527862742511,62.286491727709674,99.69612552451257,82.19152054150034,91.94704894110029,80.41968176872842,98.48551004726856,672.7283446680323,149.61090217369403
lcoe_H2_volume [€/MWh],230.49701730290226,79.6762420637123,193.02933608336264,494.26984615906264,275.8604546334491,165.61330947430164,263.9930491977832,303.4953275263684,434.9298710432803,431.54973111175605
lcoe_elec_value [€/MWh],88.5312182203471,94.53079642754939,108.09463674578001,73.86757971475656,92.59578380206149,80.04597103770477,108.35576179692552,142.67377366709513,161.4891291814798,85.2203758204427
lcoe_CH4_value [€/MWh],60.830289497137045,66.88809682469294,60.828652934414485,97.3289924439096,82.19152566203128,85.00848020041407,78.52060139059927,85.93254825742152,597.4806490704767,140.99123856518227
lcoe_H2_value [€/MWh],152.43562232908383,44.18295899502413,119.79633875321448,326.81999685905504,143.63672082473764,116.79479857455587,146.50564799198455,187.25778416738555,331.68629117916714,311.4235348281226
transport_and_distrib_lcoe [€/yr/MWh],,,,,,,,,,
footprint [MtCO2eq/yr],67.08637415586924,67.08637415586924,67.08637415586924,67.08637415586924,67.08637415586924,67.08637415586924,67.08637415586924,67.08637415586924,67.08637415586924,67.08637415586924
