,FR,BE,DE,CH,IT,ES,UK,NL,IE,PT
gene_elec [TWh],652.6415975420948,127.44759729892343,986.4584659421037,105.23590309446716,505.8882892678837,507.8044781459212,687.9731096591102,346.07982280377735,195.10559401143232,116.32582715297418
gene_curtailed [TWh],4.58849559817689,5.899653348952136,9.43493718732318,2.099270483193239,7.6783865783204375,3.6270364476960273,3.93812998095673,6.072842864025868,3.6422155796455447,3.277798971153908
gene_curtailed [%],0.7035471786500945,5.0926272084878255,0.996721865015047,2.012440571044473,1.6238958983570757,0.7249738097377602,0.6056351486790095,1.8545071007835763,1.8761779667867906,2.8199720617396604
imports [TWh/yr],110.43867069936567,45.2599473016649,107.22407536437645,10.947247441572916,12.538814116751196,63.745389057287674,84.43494341848533,50.257628177780994,40.20791881121663,38.203422858790375
exports [TWh/yr],116.16864949371625,30.207640088828605,129.64834002537845,7.234607246358936,8.865472534712529,66.67712297975982,71.97048466535396,41.9411058002772,53.67954264305412,36.92142320872087
net_imports [TWh/yr],-5.729978794350572,15.052307212836297,-22.424264661002,3.7126401952139796,3.673341582038667,-2.931733922472141,12.464458753131368,8.316522377503794,-13.47162383183749,1.2819996500695083
lost_load [TWh/yr],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load [% of demand],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_gene_CH4 [TWh],170.62835999993985,12.204118257808638,115.01372254262121,7.999999999938533,78.30731354578928,75.18669897193531,60.483228691375324,14.587411973108924,15.999999999936069,13.999999999938135
gene_CH4 [TWh],170.62835999993985,12.20901128919282,133.02191368268626,11.030825857113484,78.30731354578928,91.54575040270768,78.21804242845272,31.819141487602636,49.65119711164981,16.047418972462324
gene_H2 [TWh],104.03262015153449,13.811463076975436,179.5575024194315,21.7997697874945,55.20561113434311,86.83009636528895,95.93967254352894,77.5568439866031,49.25788952817233,25.6992532648965
biogas_import [TWh/yr],0.0,4.20411825782928,0.013722542689930308,0.0,4.307313545856417,3.186698972001047,4.483228691442975,4.587411973129703,0.0,0.0
H2_import [TWh/yr],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH4_imports [TWh/yr],0.0,30.759660620285462,0.014329695815421727,0.0,33.43859550684021,7.02432606018295,39.07932836357761,58.414321404892185,0.0,0.0
CH4_exports [TWh/yr],37.487937445248974,1.9620833987297182,17.548487359554173,4.030825353254237,12.455969137807278,14.401696419571625,24.470150474710067,11.488295060586905,40.838339171746725,4.046777830384113
CH4_net_imports [TWh/yr],-37.487937445248974,28.797577221555745,-17.53415766373875,-4.030825353254237,20.98262636903293,-7.377370359388675,14.609177888867542,46.92602634430528,-40.838339171746725,-4.046777830384113
H2_trade_imports [TWh/yr],0.0,31.4185556177075,32.953452767745674,0.0,29.985967768649978,0.0,19.35082467642616,0.0,0.0,0.0
H2_trade_exports [TWh/yr],31.362890459251823,0.0,0.0,14.764359976176198,0.0,15.83315630252853,0.0,4.627226428956963,28.973030266019126,18.148137397596667
H2_net_trade_imports [TWh/yr],-31.362890459251823,31.4185556177075,32.953452767745674,-14.764359976176198,29.985967768649978,-15.83315630252853,19.35082467642616,-4.627226428956963,-28.973030266019126,-18.148137397596667
CH4_import_cost [M€/yr],0.0,5382.940611454233,2.507696767960716,0.0,5851.754220872922,1229.257060720869,6838.882465443954,10222.506247682366,0.0,0.0
CH4_export_revenue [M€/yr],6560.389053105121,343.36459496295737,3070.9852882427263,705.3944370948603,2179.794601789311,2520.2968738122318,4282.276334212552,2010.4516359618722,7146.709355801426,708.1861206305416
H2_trade_import_cost [M€/yr],0.0,3936.7769459196484,4129.10111855674,0.0,3757.2722326604658,0.0,2424.6779959468463,0.0,0.0,0.0
H2_trade_export_revenue [M€/yr],3929.802044999131,0.0,0.0,1849.9893083153236,0.0,1983.9105741005674,0.0,579.7961736599098,3630.3501342503437,2273.980057758424
lcoe_elec [€/MWh],76.03268361752976,118.61299587604357,95.638235276623,60.67589183281391,97.20858314930798,69.19613605344723,107.19279322201173,124.93332498652357,78.6204601722607,71.21296838863024
lcoe_CH4 [€/MWh],46.76380400314187,88.80196032724801,74.07211984849046,104.29011551546343,82.8643845166825,83.44011838088848,98.23091045859235,133.65724198822113,135.35174142764302,98.42833842266845
lcoe_H2 [€/MWh],100.39479735162789,125.30101770064064,125.3010162662978,125.30101674415332,125.30101651845916,125.30101634315396,125.30101637775162,125.30101643107277,125.3010165631843,125.30101671565082
lcoe_elec_volume [€/MWh],79.12190929482053,85.72639832156106,89.29174750657529,59.46532624713581,82.39558143404871,68.15126070343334,91.92876317320322,110.26218319572494,90.41510906893097,71.78362552474876
lcoe_CH4_volume [€/MWh],59.94360076112163,26.441157699662703,89.16962713139324,149.39872471198174,65.35291325063402,87.32472303403085,89.09216123135839,67.93689267920917,875.4709007868031,130.0787014411571
lcoe_H2_volume [€/MWh],234.87336455879426,76.00411634908673,179.3187607209095,447.055192953937,238.74980372250673,181.89867120949035,249.0243872524591,303.01277886716935,391.055958945611,467.17286273549877
lcoe_elec_value [€/MWh],87.47269725502709,93.06846431333499,105.8660371685477,72.8754064055284,91.23679926735186,79.42767178459448,105.14017367884009,140.08800528356147,140.46253537373752,86.23340147571383
lcoe_CH4_value [€/MWh],59.94360956581483,26.43410317767956,80.80342415730267,135.73295643597768,65.35291500513023,81.07787242934424,77.33477350906026,53.91498337376909,796.6224389568907,124.59344590698278
lcoe_H2_value [€/MWh],150.22425893146615,43.72410615471463,113.52083952965972,294.451588047018,118.76014406267736,126.27483505948314,145.64352748048034,192.22017515533918,309.291671799147,332.6627884366538
transport_and_distrib_lcoe [€/yr/MWh],,,,,,,,,,
footprint [MtCO2eq/yr],69.52487283210091,69.52487283210091,69.52487283210091,69.52487283210091,69.52487283210091,69.52487283210091,69.52487283210091,69.52487283210091,69.52487283210091,69.52487283210091
