,FR,BE,DE,CH,IT,ES,UK,NL,IE,PT
imports [TWh/yr],111.18136575344622,41.71559762890814,94.82599398250719,10.747759825306115,12.469325678634412,54.05930527800687,74.67659584793363,42.42116218138043,29.493125431601136,33.29616379801453
exports [TWh/yr],102.15243583996903,25.537904112651393,118.27677256825686,6.117154357126352,9.057326095346733,63.82331551907269,60.85865957635945,39.3214550560786,47.521312207291885,32.27055376249515
net_imports [TWh/yr],9.028929913477185,16.17769351625675,-23.450778585749674,4.6306054681797635,3.4119995832876793,-9.764010241065826,13.817936271574176,3.0997071253018333,-18.02818677569075,1.0256100355193851
lost_load [TWh/yr],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load [% of demand],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_gene_CH4 [TWh],170.62835999998487,32.05428805553199,115.49542113234867,7.999999999986839,99.4248713238456,80.62245687199977,92.02820971212202,68.86281123987868,15.999999999982567,13.999999999986343
gene_CH4 [TWh],170.62835999998487,32.05428805553199,115.49542113234867,7.999999999986839,99.4248713238456,80.62245687199977,92.02820971212202,68.86281123987868,15.999999999982567,13.999999999986343
gene_H2 [TWh],107.03998747776826,12.345687691238235,189.07658216448326,25.93356349666316,55.50014694731683,94.3265337420284,109.8457636041706,95.68950935518072,76.61152301846316,25.490256225685787
biogas_import [TWh/yr],0.0,24.05428805553761,0.4954211323700895,0.0,25.424871323866732,8.622456872017205,36.02820971214222,58.86281123988446,0.0,0.0
H2_import [TWh/yr],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH4_imports [TWh/yr],0.0,11.648639370333683,0.5045788275384421,0.0,12.000932529135678,6.0554892910417175,13.751070561449277,15.787928944218635,0.0,0.0
CH4_exports [TWh/yr],24.90337290364693,0.5921003380782062,4.121342111663873e-08,0.999999855582802,10.888672413983157,2.6779458013341197,10.674805033796353,0.23418386835029806,6.77755963871842,1.9999996290136925
CH4_net_imports [TWh/yr],-24.90337290364693,11.056539032255477,0.504578786325021,-0.999999855582802,1.1122601151525213,3.3775434897075978,3.0762655276529234,15.553745075868337,-6.77755963871842,-1.9999996290136925
H2_trade_imports [TWh/yr],0.0,32.79946368179865,41.00294301559485,0.0,34.10197849110705,0.0,52.658331476451366,0.0,0.0,0.0
H2_trade_exports [TWh/yr],37.318742818278835,0.0,0.0,13.913594975494696,0.0,11.516840144159943,0.0,27.73462989780766,54.17599096295496,15.902917866255812
H2_net_trade_imports [TWh/yr],-37.318742818278835,32.79946368179865,41.00294301559485,-13.913594975494696,34.10197849110705,-11.516840144159943,52.658331476451366,-27.73462989780766,-54.17599096295496,-15.902917866255812
CH4_import_cost [M€/yr],0.0,2038.511889884791,88.31012476232885,0.0,2100.1631934238967,1059.7106260710173,2406.437349395544,2762.8875673800485,0.0,0.0
CH4_export_revenue [M€/yr],4358.090258208789,103.61755916756931,7.213069915057979e-06,174.9999747634956,1905.5176731957292,468.6405152948162,1868.0908818008222,40.9821769930715,1186.0729368435595,349.99993510714785
H2_trade_import_cost [M€/yr],0.0,4960.944072661299,6201.726622370478,0.0,5157.950437932383,0.0,7964.613078698054,0.0,0.0,0.0
H2_trade_export_revenue [M€/yr],5644.48851297069,0.0,0.0,2104.4419260243617,0.0,1741.9309170187275,0.0,4194.884072916605,8194.160241631278,2405.328541100551
lcoe_elec [€/MWh],79.31521568502306,132.0996688485115,104.31083779476386,71.91728695570872,103.73654638583469,76.55703944779053,126.99989724852318,125.94240436941554,88.78742976851596,78.73372336917443
lcoe_CH4 [€/MWh],46.90443714278735,142.16842240717742,58.756259553364835,77.50144785002865,102.43372025289838,71.03494621505878,109.75122557235369,155.89693058678552,51.96353161950563,87.23017628271779
lcoe_H2 [€/MWh],126.77728104861738,151.25076867859923,151.25076806117775,151.25076827629294,151.25076815541934,151.25076809091556,151.25076809611699,151.25076810899068,151.25076812466483,151.25076825959678
lcoe_elec_volume [€/MWh],79.02230018992067,88.9443415165415,92.51016624424818,64.25461013448047,83.53414608100238,72.18330522002324,94.37830459728482,115.399043252337,102.81880874909112,78.68176337804434
lcoe_CH4_volume [€/MWh],54.95386979307595,105.70679913488881,58.500680397207915,88.57308124454504,101.30047760599028,68.17871278728614,106.20119345618073,127.17293084491939,90.15146160650794,101.76853789801181
lcoe_H2_volume [€/MWh],249.50183903857146,70.32812825569144,193.07178076323012,476.80238580869695,241.52405798912562,201.6965530842481,278.1193533466,374.95612218187586,648.1747312148931,475.9218038913353
lcoe_elec_value [€/MWh],87.29969581175816,95.43884497251568,107.85669038666265,77.32903241504323,92.23503610537817,83.35350789620895,106.67013903433869,142.142252123796,158.22763208547332,93.44904384030797
lcoe_CH4_value [€/MWh],54.953869739335936,105.70679934608614,58.5006804830322,88.57307916965027,101.30047767775864,68.17871251132277,106.20119357727629,127.17293099326356,90.15146350819013,101.76853471907809
lcoe_H2_value [€/MWh],164.7539961012239,41.537446665261186,125.7596406574862,308.82084169244894,123.96633507333874,137.5354445681189,158.8004121722957,247.92115275725686,511.8883205045159,330.1054378018223
transport_and_distrib_lcoe [€/yr/MWh],,,,,,,,,,
footprint [MtCO2eq/yr],68.75310413958645,68.75310413958645,68.75310413958645,68.75310413958645,68.75310413958645,68.75310413958645,68.75310413958645,68.75310413958645,68.75310413958645,68.75310413958645
