Date,Île-de-France,Centre-Val de Loire,Bourgogne-Franche-Comté,Normandie,Hauts-de-France,Grand Est,Pays de la Loire,Bretagne,Nouvelle-Aquitaine,Occitanie,Auvergne-Rhône-Alpes,Provence-Alpes-Côte d'Azur
2011-09-09,2308.0642386777376,608.4612310561927,742.1812577131682,1015.1946462656615,1768.9635472528244,1711.1803930321348,888.8303669863536,897.8403190051155,1044.402085412629,720.1554405978707,1683.21615790822,660.7260818067584
2011-09-10,2009.9489978549395,452.2185351367271,582.9254967369709,838.8715386606345,1429.7674247101359,1372.690094467571,551.3145589677273,573.8093529448529,778.3448895321283,552.355116149252,1262.3278394843735,534.3073731294003
2011-09-11,1976.793455153593,454.90033236615716,588.7297086845074,831.10221780099,1403.0534377869822,1371.111222580009,559.5601499041632,561.2489928050652,761.8384243798698,553.2758921161699,1282.4455537372974,541.1142090985104
2011-09-12,2343.05794629268,661.2688034680862,809.5024112221911,1055.165276960519,1849.8382596193212,1820.525294073168,967.4925582716,933.7060101301869,1094.7234052930871,786.385235037654,1850.8645306666965,706.7084904557364
2011-09-13,2337.2882222770613,664.0191859138379,807.47237122294,1061.0986922427855,1862.0220996584196,1843.4039096926062,965.806306074931,954.044525637884,1105.0350591150902,787.6585891209957,1854.166622697781,707.8434999257254
2011-09-14,2342.851764211261,665.8316179616738,805.3602138962287,1065.464244170646,1872.2280178313956,1844.1002819011946,978.2254444336554,963.8001254174296,1111.2929259690438,789.5710659606118,1844.8391089739607,709.6238879277033
2011-09-15,2371.2355267560215,672.9850846032964,805.4786356136898,1076.5629845067367,1894.281070937272,1841.0149768410497,988.7658971945044,976.5526911526567,1123.998196209087,788.8316063473371,1824.4335533278318,696.5324540483693
2011-09-16,2308.0642386777376,608.4612310561927,742.1812577131682,1015.1946462656615,1768.9635472528244,1711.1803930321348,888.8303669863536,897.8403190051155,1044.402085412629,720.1554405978707,1683.21615790822,660.7260818067584
2011-09-17,2009.9489978549395,452.2185351367271,582.9254967369709,838.8715386606345,1429.7674247101359,1372.690094467571,551.3145589677273,573.8093529448529,778.3448895321283,552.355116149252,1262.3278394843735,534.3073731294003
2011-09-18,1976.793455153593,454.90033236615716,588.7297086845074,831.10221780099,1403.0534377869822,1371.111222580009,559.5601499041632,561.2489928050652,761.8384243798698,553.2758921161699,1282.4455537372974,541.1142090985104
2011-09-19,2343.05794629268,661.2688034680862,809.5024112221911,1055.165276960519,1849.8382596193212,1820.525294073168,967.4925582716,933.7060101301869,1094.7234052930871,786.385235037654,1850.8645306666965,706.7084904557364
2011-09-20,2337.2882222770613,664.0191859138379,807.47237122294,1061.0986922427855,1862.0220996584196,1843.4039096926062,965.806306074931,954.044525637884,1105.0350591150902,787.6585891209957,1854.166622697781,707.8434999257254
2011-09-21,2342.851764211261,665.8316179616738,805.3602138962287,1065.464244170646,1872.2280178313956,1844.1002819011946,978.2254444336554,963.8001254174296,1111.2929259690438,789.5710659606118,1844.8391089739607,709.6238879277033
2011-09-22,2371.2355267560215,672.9850846032964,805.4786356136898,1076.5629845067367,1894.281070937272,1841.0149768410497,988.7658971945044,976.5526911526567,1123.998196209087,788.8316063473371,1824.4335533278318,696.5324540483693
2011-09-23,2308.0642386777376,608.4612310561927,742.1812577131682,1015.1946462656615,1768.9635472528244,1711.1803930321348,888.8303669863536,897.8403190051155,1044.402085412629,720.1554405978707,1683.21615790822,660.7260818067584
2011-09-24,2009.9489978549395,452.2185351367271,582.9254967369709,838.8715386606345,1429.7674247101359,1372.690094467571,551.3145589677273,573.8093529448529,778.3448895321283,552.355116149252,1262.3278394843735,534.3073731294003
2011-09-25,1976.793455153593,454.90033236615716,588.7297086845074,831.10221780099,1403.0534377869822,1371.111222580009,559.5601499041632,561.2489928050652,761.8384243798698,553.2758921161699,1282.4455537372974,541.1142090985104
2011-09-26,2343.05794629268,661.2688034680862,809.5024112221911,1055.165276960519,1849.8382596193212,1820.525294073168,967.4925582716,933.7060101301869,1094.7234052930871,786.385235037654,1850.8645306666965,706.7084904557364
2011-09-27,2337.2882222770613,664.0191859138379,807.47237122294,1061.0986922427855,1862.0220996584196,1843.4039096926062,965.806306074931,954.044525637884,1105.0350591150902,787.6585891209957,1854.166622697781,707.8434999257254
2011-09-28,2342.851764211261,665.8316179616738,805.3602138962287,1065.464244170646,1872.2280178313956,1844.1002819011946,978.2254444336554,963.8001254174296,1111.2929259690438,789.5710659606118,1844.8391089739607,709.6238879277033
2011-09-29,2371.2355267560215,672.9850846032964,805.4786356136898,1076.5629845067367,1894.281070937272,1841.0149768410497,988.7658971945044,976.5526911526567,1123.998196209087,788.8316063473371,1824.4335533278318,696.5324540483693
2011-09-30,2308.0642386777376,608.4612310561927,742.1812577131682,1015.1946462656615,1768.9635472528244,1711.1803930321348,888.8303669863536,897.8403190051155,1044.402085412629,720.1554405978707,1683.21615790822,660.7260818067584
2011-10-01,2009.9489978549395,452.2185351367271,582.9254967369709,838.8715386606345,1429.7674247101359,1372.690094467571,551.3145589677273,573.8093529448529,778.3448895321283,552.355116149252,1262.3278394843735,534.3073731294003
2011-10-02,1976.793455153593,454.90033236615716,588.7297086845074,831.10221780099,1403.0534377869822,1371.111222580009,559.5601499041632,561.2489928050652,761.8384243798698,553.2758921161699,1282.4455537372974,541.1142090985104
2011-10-03,2343.05794629268,661.2688034680862,809.5024112221911,1055.165276960519,1849.8382596193212,1820.525294073168,967.4925582716,933.7060101301869,1094.7234052930871,786.385235037654,1850.8645306666965,706.7084904557364
2011-10-04,2337.2882222770613,664.0191859138379,807.47237122294,1061.0986922427855,1862.0220996584196,1843.4039096926062,965.806306074931,954.044525637884,1105.0350591150902,787.6585891209957,1854.166622697781,707.8434999257254
2011-10-05,2342.851764211261,665.8316179616738,805.3602138962287,1065.464244170646,1872.2280178313956,1844.1002819011946,978.2254444336554,963.8001254174296,1111.2929259690438,789.5710659606118,1844.8391089739607,709.6238879277033
2011-10-06,2371.2355267560215,672.9850846032964,805.4786356136898,1076.5629845067367,1894.281070937272,1841.0149768410497,988.7658971945044,976.5526911526567,1123.998196209087,788.8316063473371,1824.4335533278318,696.5324540483693
2011-10-07,2308.0642386777376,608.4612310561927,742.1812577131682,1015.1946462656615,1768.9635472528244,1711.1803930321348,888.8303669863536,897.8403190051155,1044.402085412629,720.1554405978707,1683.21615790822,660.7260818067584
2011-10-08,2009.9489978549395,452.2185351367271,582.9254967369709,838.8715386606345,1429.7674247101359,1372.690094467571,551.3145589677273,573.8093529448529,778.3448895321283,552.355116149252,1262.3278394843735,534.3073731294003
2011-10-09,1976.793455153593,454.90033236615716,588.7297086845074,831.10221780099,1403.0534377869822,1371.111222580009,559.5601499041632,561.2489928050652,761.8384243798698,553.2758921161699,1282.4455537372974,541.1142090985104
2011-10-10,2343.05794629268,661.2688034680862,809.5024112221911,1055.165276960519,1849.8382596193212,1820.525294073168,967.4925582716,933.7060101301869,1094.7234052930871,786.385235037654,1850.8645306666965,706.7084904557364
2011-10-11,2337.2882222770613,664.0191859138379,807.47237122294,1061.0986922427855,1862.0220996584196,1843.4039096926062,965.806306074931,954.044525637884,1105.0350591150902,787.6585891209957,1854.166622697781,707.8434999257254
2011-10-12,2342.851764211261,665.8316179616738,805.3602138962287,1065.464244170646,1872.2280178313956,1844.1002819011946,978.2254444336554,963.8001254174296,1111.2929259690438,789.5710659606118,1844.8391089739607,709.6238879277033
2011-10-13,2371.2355267560215,672.9850846032964,805.4786356136898,1076.5629845067367,1894.281070937272,1841.0149768410497,988.7658971945044,976.5526911526567,1123.998196209087,788.8316063473371,1824.4335533278318,696.5324540483693
2011-10-14,2308.0642386777376,608.4612310561927,742.1812577131682,1015.1946462656615,1768.9635472528244,1711.1803930321348,888.8303669863536,897.8403190051155,1044.402085412629,720.1554405978707,1683.21615790822,660.7260818067584
2011-10-15,2009.9489978549395,452.2185351367271,582.9254967369709,838.8715386606345,1429.7674247101359,1372.690094467571,551.3145589677273,573.8093529448529,778.3448895321283,552.355116149252,1262.3278394843735,534.3073731294003
2011-10-16,1976.793455153593,454.90033236615716,588.7297086845074,831.10221780099,1403.0534377869822,1371.111222580009,559.5601499041632,561.2489928050652,761.8384243798698,553.2758921161699,1282.4455537372974,541.1142090985104
2011-10-17,2343.05794629268,661.2688034680862,809.5024112221911,1055.165276960519,1849.8382596193212,1820.525294073168,967.4925582716,933.7060101301869,1094.7234052930871,786.385235037654,1850.8645306666965,706.7084904557364
