,FR,BE,DE,CH,IT,ES,UK,NL,IE,PT
gene_CH4 [TWh],177.7125998260228,8.007670987791176,167.0445708795556,10.577750164806591,67.77063251123906,82.18219286596216,65.1606097146308,54.92636973309542,47.07949416136011,13.303717286534578
gene_H2 [TWh],108.6190895756955,15.71054462133377,157.0770574532012,19.4272885892304,65.00325805681643,79.9666766993394,97.92779236141868,67.59584721183411,53.28483601503128,21.36033590363892
biogas_import [TWh/yr],0.0,1.4041541323420355e-09,9.55252599673416e-11,0.0,4.160683665632474e-09,5.868666101063737e-10,6.3854129509567095e-09,6.222871062210107e-09,0.0,0.0
H2_import [TWh/yr],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH4_imports [TWh/yr],0.0,35.15810860663228,0.07276917242552111,0.0,40.99420285247115,10.96683053906028,47.66639934435963,46.84357588742453,0.0,0.0
CH4_exports [TWh/yr],42.85423919365237,1.4543600804988204,44.816791419025286,3.5777492299861744,4.867065738969204,7.151822495021014,14.70402227633659,23.453321231424095,37.99998885414761,0.8225258833122457
CH4_net_imports [TWh/yr],-42.85423919365237,33.70374852613346,-44.74402224659976,-3.5777492299861744,36.127137113501945,3.815008044039267,32.962377068023045,23.390254656000433,-37.99998885414761,-0.8225258833122457
H2_trade_imports [TWh/yr],0.0,30.843691897583454,37.76097225709917,0.0,32.943460330670916,0.0,9.233712150541834,0.0,0.0,0.0
H2_trade_exports [TWh/yr],38.457609643398385,0.0,0.0,13.414343824613065,0.0,10.955232259253147,0.0,0.21784185114174903,33.78850291468686,13.948306142802165
H2_net_trade_imports [TWh/yr],-38.457609643398385,30.843691897583454,37.76097225709917,-13.414343824613065,32.943460330670916,-10.955232259253147,9.233712150541834,-0.21784185114174903,-33.78850291468686,-13.948306142802165
CH4_import_cost [M€/yr],0.0,3921.9573113211777,8.117546644507776,0.0,4572.985288011053,1223.371870320741,5317.282136830314,5225.494537050305,0.0,0.0
CH4_export_revenue [M€/yr],4780.476043750283,162.23677487389082,4999.402668395927,399.1050794040756,542.9309139193849,797.800096461189,1640.2630797572765,2616.2648698088246,4238.974717224001,91.7544074063915
H2_trade_import_cost [M€/yr],0.0,2246.9468670185206,2750.867133234133,0.0,2399.9139021535043,0.0,672.6711139672731,0.0,0.0,0.0
H2_trade_export_revenue [M€/yr],2801.616803467858,0.0,0.0,977.2279508532206,0.0,798.0829559614973,0.0,15.8696652318336,2461.4748136344224,1016.1268272245977
lcoe_elec [€/MWh],70.75031099856903,99.53242356336477,80.82622903506666,55.39633305321481,88.92672857972615,68.46689753734671,92.40295074572681,102.13488683919209,74.07395951919794,73.97816936022029
lcoe_CH4 [€/MWh],49.34431884886514,43.51613192648291,74.86059615900183,85.79941456047295,74.3715782403517,65.14703154166897,73.92743029925857,99.1533816582452,91.30081552513154,85.95723473440906
lcoe_H2 [€/MWh],61.18082403065352,72.84948068118648,72.84947861098117,72.84947974580203,72.84947894020387,72.84947873275371,72.84947877423667,72.84947897381959,72.8494790637592,72.84947956751735
lcoe_elec_volume [€/MWh],76.07510316820756,78.73540471978819,80.7342059375461,56.54331055329713,77.79321151342631,68.98288257350146,83.67978194576905,96.11246534374409,84.27506825334274,74.93189303313147
lcoe_CH4_volume [€/MWh],68.52409623248693,8.366628096804954,152.64724775048705,144.97048072106904,48.51123000495051,71.53922610003967,76.07807033810009,126.85019647620013,785.6676590063645,108.42373526685965
lcoe_H2_volume [€/MWh],242.42684231185368,78.92146329152426,144.2386834691002,385.23202156066685,256.3861188878175,169.6633034155044,233.0956833346696,235.3030256825207,397.4085419840751,405.0181489430624
lcoe_elec_value [€/MWh],86.58729631857054,87.86658093928204,101.02649543749804,70.7974884863726,89.25849624612994,83.74525885639744,99.08267661603746,129.90028399068876,141.732899537998,94.25184532034079
lcoe_CH4_value [€/MWh],65.66972875293678,8.355534486525189,118.71401030812844,124.9676828134911,48.51123149851763,63.30705652356147,55.99261939505995,95.60354572273737,715.0954152008544,96.20984437904339
lcoe_H2_value [€/MWh],144.13965877639973,38.99200261864238,82.55375416291473,231.71583704659213,102.85623952524277,97.00185631199047,118.87901098375806,137.49193810072782,289.3182041981717,234.61030821266948
transport_and_distrib_lcoe [€/yr/MWh],,,,,,,,,,
footprint [MtCO2eq/yr],64.96819752142599,64.96819752142599,64.96819752142599,64.96819752142599,64.96819752142599,64.96819752142599,64.96819752142599,64.96819752142599,64.96819752142599,64.96819752142599
